id_reserva;id_unidade;id_tipo_quarto;id_cliente;id_canal;data_checkin;data_checkout;qtd_diarias;num_hospedes;avaliacao_hospede;status_reserva;forma_pagamento
1824;9;2;291;3.0;2024-09-04;2024-09-10;6;1;9.0;confirmada;PIX
1825;12;2;240;2.0;2024-05-27;2024-05-30;3;2;9.0;confirmada;PIX
1826;2;5;68;4.0;2024-10-24;2024-10-31;7;3;9.0;cancelada;Transferência
1827;6;1;245;2.0;2024-05-05;2024-05-07;2;1;;confirmada;Cartão de Crédito
1828;5;1;100;4.0;2023-03-27;2023-03-29;2;2;1.0;cancelada;Dinheiro
1829;5;1;147;2.0;2023-08-11;2023-08-14;3;1;2.0;cancelada;Dinheiro
1830;8;3;289;2.0;2024-02-16;2024-02-21;5;2;8.0;concluída;PIX
1831;7;1;87;1.0;2024-11-02;2024-11-04;2;2;9.0;confirmada;PIX
1832;6;4;34;1.0;2024-02-21;2024-02-27;6;2;8.0;confirmada;Dinheiro
1833;3;2;1;1.0;2024-10-13;2024-10-16;3;1;4.0;cancelada;cash
1834;4;4;287;2.0;2024-08-04;2024-08-09;5;4;7.0;confirmada;Transferência
1835;3;2;120;1.0;2024-01-15;2024-01-17;2;2;3.0;Confirmada;Cartão de Crédito
1836;3;2;247;4.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Cartão de Débito
1837;9;3;170;2.0;2024-09-27;2024-10-04;7;2;8.0;concluída;PIX
1838;9;2;252;4.0;2024-06-22;2024-06-25;3;1;10.0;concluída;Cartão de Crédito
1839;11;3;21;1.0;2023-10-19;2023-10-25;6;2;;confirmada;Cartão de Crédito
1840;12;2;233;4.0;2023-12-21;2023-12-23;2;1;6.0;confirmada;Dinheiro
1841;9;2;49;2.0;2024-04-02;2024-04-05;3;2;8.0;no-show;Cartão de Crédito
1842;8;3;65;;2024-12-11;2024-12-13;2;1;;confirmada;Transferência
1843;12;3;49;1.0;2023-12-29;2023-12-30;1;3;;concluída;Transferência
1844;12;3;166;2.0;2024-05-06;2024-05-09;3;3;7.0;confirmada;Dinheiro
1845;9;3;253;3.0;2023-12-27;2023-12-28;1;2;7.0;confirmada;Cartão de Crédito
1846;9;3;55;2.0;2023-07-14;2023-07-21;7;2;10.0;confirmada;PIX
1847;9;1;45;2.0;2024-04-20;2024-04-25;5;2;6.0;confirmada;Dinheiro
1848;12;3;120;4.0;2023-06-22;2023-06-28;6;3;6.0;confirmada;PIX
1849;8;1;193;2.0;2024-01-24;2024-01-28;4;2;8.0;confirmada;PIX
1850;10;2;4;3.0;2024-09-22;2024-09-26;4;2;9.0;confirmada;PIX
1851;8;4;114;3.0;2023-11-19;2023-11-23;4;4;6.0;confirmada;PIX
1852;5;2;270;2.0;2024-06-15;2024-06-17;2;1;1.0;confirmada;Cartão de Débito
1853;3;1;291;3.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;Cartão de Crédito
1854;8;1;1;2.0;2024-07-28;2024-07-31;3;2;7.0;cancelada;Cartão de Débito
1855;6;4;272;1.0;2024-02-20;2024-02-24;4;4;9.0;confirmada;Cartão de Débito
1856;1;3;274;1.0;2024-06-04;2024-06-08;4;3;10.0;confirmada;ted
1857;7;4;167;1.0;2023-02-13;2023-02-15;2;2;7.0;confirmada;Cartão de Crédito
1858;6;1;275;1.0;2023-06-23;2023-06-25;2;1;;concluída;Dinheiro
1859;11;4;21;4.0;2024-06-26;2024-07-01;5;4;9.0;concluída;Cartão de Crédito
1860;11;3;91;1.0;2023-06-11;2023-06-12;1;3;;confirmada;Transferência
1861;4;2;111;1.0;2023-02-23;2023-03-01;6;2;10.0;cancelada;PIX
1862;12;1;206;1.0;2024-10-05;2024-10-11;6;1;8.0;confirmada;PIX
1863;5;1;28;4.0;2024-06-15;2024-06-17;2;2;1.0;confirmada;Cartão de Crédito
1864;1;3;207;1.0;2024-04-25;2024-05-02;7;2;8.0;concluída;Dinheiro
1865;1;1;204;3.0;2024-04-06;2024-04-10;4;1;8.0;concluída;Cartão de Débito
1866;7;3;263;4.0;2024-04-07;2024-04-09;2;2;0.0;concluída;Dinheiro
1867;6;1;132;1.0;2024-02-11;2024-02-13;2;2;8.0;confirmada;Transferência
1868;6;2;269;1.0;2023-06-17;2023-06-23;6;2;9.0;confirmada;Cartão de Crédito
1869;6;4;259;2.0;2023-08-21;2023-08-25;4;3;;confirmada;Cartão de Crédito
1870;9;2;81;1.0;2023-06-07;2023-06-08;1;2;7.0;cancelada;Transferência
1871;3;2;2;4.0;2023-07-15;2023-07-17;2;2;3.0;confirmada;Dinheiro
1872;9;4;193;2.0;2024-08-24;2024-08-27;3;1;8.0;cancelada;Cartão de Débito
1873;8;3;207;1.0;2024-12-21;2024-12-25;4;1;;confirmada;Cartão de Débito
1874;4;1;209;1.0;2024-03-05;2024-03-12;7;2;10.0;confirmada;Transferência
1875;5;1;25;1.0;2024-06-15;2024-06-17;2;1;3.0;confirmada;Cartão de Crédito
1876;2;3;222;1.0;2024-07-26;2024-07-27;1;3;8.0;no-show;Transferência
1877;3;1;218;3.0;2024-06-16;2024-06-19;3;2;2.0;cancelada;Cartão de Crédito
1878;7;3;99;3.0;2023-05-06;2023-05-12;6;3;7.0;no-show;Dinheiro
1879;9;3;207;4.0;2024-09-29;2024-10-06;7;3;7.0;confirmada;Dinheiro
1880;6;4;300;4.0;2023-02-10;2023-02-12;2;4;6.0;confirmada;Dinheiro
1881;6;3;125;2.0;2024-12-26;2024-12-31;5;3;6.0;confirmada;Cartão de Débito
1882;5;1;179;4.0;2024-06-15;2024-06-17;2;2;1.0;confirmada;Cartão de Crédito
1883;3;3;2;4.0;2024-01-15;2024-01-18;3;-2;4.0;cancelada;Cartão de Crédito
1884;10;2;158;1.0;2024-12-22;2024-12-23;1;2;;concluída;Cartão de Débito
1885;3;1;272;1.0;2023-07-15;2023-07-17;2;2;1.0;confirmada;Dinheiro
1886;3;1;6;1.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;Transferência
1887;12;1;274;1.0;2023-01-04;2023-01-10;6;2;8.0;no-show;Cartão de Débito
1888;12;5;86;4.0;2023-02-06;2023-02-12;6;4;9.0;confirmada;Cartão de Débito
1889;4;2;56;4.0;2023-03-05;2023-03-10;5;1;8.0;confirmada;PIX
1890;1;5;148;1.0;2024-03-27;2024-03-28;1;3;6.0;confirmada;Cartão de Débito
1891;9;1;171;4.0;2023-12-01;2023-12-03;2;1;8.0;confirmada;PIX
1892;7;2;260;3.0;2023-02-08;2023-02-15;7;1;10.0;confirmada;PIX
1893;1;1;74;2.0;2023-11-02;2023-11-06;4;1;8.0;confirmada;Dinheiro
1894;9;5;32;4.0;2024-12-04;2024-12-08;4;3;6.0;confirmada;Cartão de Crédito
1895;5;1;202;3.0;2024-06-15;2024-06-17;2;1;1.0;confirmada;Dinheiro
1896;5;1;120;2.0;2024-07-28;2024-07-29;1;1;;cancelada;Transferência
1897;1;2;229;3.0;2023-09-10;2023-09-17;7;2;8.0;confirmada;Dinheiro
1898;1;2;28;4.0;2023-12-23;2023-12-30;7;1;7.0;cancelada;Dinheiro
1899;8;2;114;1.0;2023-05-10;2023-05-17;7;1;8.0;concluída;Cartão de Crédito
1900;6;3;190;3.0;2023-02-06;2023-02-10;4;1;7.0;confirmada;Dinheiro
1901;12;2;115;3.0;2023-11-16;2023-11-18;2;1;10.0;confirmada;Cartão de Débito
1902;12;3;122;3.0;2023-08-14;2023-08-19;5;3;9.0;confirmada;Transferência
1903;3;2;10;1.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;Dinheiro
1904;6;2;208;2.0;2023-12-09;2023-12-11;2;1;9.0;confirmada;Transferência
1905;7;3;97;4.0;2023-09-25;2023-10-01;6;3;9.0;confirmada;Dinheiro
1906;11;1;91;4.0;2023-05-25;2023-05-27;2;1;;confirmada;Cartão de Débito
1907;7;4;234;2.0;2024-11-29;2024-12-05;6;3;8.0;cancelada;PIX
1908;8;4;285;1.0;2023-11-12;2023-11-15;3;1;9.0;cancelada;Transferência
1909;12;2;232;1.0;2023-03-19;2023-03-26;7;2;9.0;CONFIRMADA ;Transferência
1910;8;5;116;3.0;2023-05-18;2023-05-24;6;4;7.0;no-show;Cartão de Débito
1911;4;2;41;2.0;2024-04-24;2024-04-29;5;1;6.0;concluída;Cartão de Crédito
1912;10;2;42;3.0;2023-10-03;2023-10-05;2;1;8.0;concluída;Cartão de Crédito
1913;4;2;274;1.0;2023-05-08;2023-05-13;5;1;6.0;confirmada;PIX
1914;12;1;31;3.0;2023-09-21;2023-09-22;1;2;10.0;concluída;Cartão de Crédito
1915;11;5;285;1.0;2024-11-29;2024-12-02;3;2;9.0;confirmada;Transferência
1916;9;1;94;3.0;2023-04-29;2023-05-04;5;2;6.0;concluída;PIX
1917;9;2;283;1.0;2023-10-02;2023-10-09;7;2;8.0;confirmada;Cartão de Débito
1918;10;2;239;3.0;2023-06-16;2023-06-19;3;2;7.0;cancelada;Cartão de Crédito
1919;2;4;67;1.0;2024-10-07;2024-10-11;4;4;8.0;confirmada;Transferência
1920;3;2;177;2.0;2023-07-15;2023-07-17;2;1;2.0;confirmada;Dinheiro
1921;8;1;281;3.0;2024-06-15;2024-06-17;2;1;;confirmada;Cartão de Crédito
1922;1;1;114;4.0;2023-12-25;2023-12-28;3;1;9.0;confirmada;Cartão de Débito
1923;9;3;112;;2023-07-24;2023-07-30;6;3;;confirmada;Cartão de Débito
1924;8;1;20;3.0;2024-10-03;2024-10-08;5;1;;confirmada;PIX
1925;11;2;73;;2024-07-05;2024-07-08;3;1;9.0;confirmada;Cartão de Crédito
1926;6;5;168;1.0;2023-03-17;2023-03-20;3;2;10.0;confirmada;Cartão de Débito
1927;6;3;191;1.0;2023-06-17;2023-06-20;3;3;8.0;cancelada;dinheiro
1928;9;2;15;1.0;2023-10-12;2023-10-18;6;1;10.0;confirmada;Cartão de Débito
1929;1;2;288;2.0;2023-09-26;2023-09-27;1;1;9.0;confirmada;Cartão de Débito
1930;12;5;178;1.0;2024-01-28;2024-02-02;5;3;;confirmada;Transferência
1931;10;3;76;1.0;2024-07-17;2024-07-19;2;2;8.0;cancelada;Dinheiro
1932;8;1;7;2.0;2024-03-24;2024-03-26;2;1;;confirmada;Transferência
1933;9;1;197;;2024-09-18;2024-09-19;1;1;;confirmada;Cartão de Crédito
1934;8;3;67;2.0;2023-07-16;2023-07-23;7;2;;no-show;Dinheiro
1935;8;5;8;1.0;2024-08-03;2024-08-05;2;1;10.0;concluída;Cartão de Crédito
1936;6;4;196;1.0;2024-04-19;2024-04-26;7;2;9.0;confirmada;PIX
1937;4;2;219;3.0;2023-05-29;2023-05-31;2;1;10.0;confirmada;Dinheiro
1938;6;3;156;1.0;2023-03-10;2023-03-13;3;2;6.0;confirmada;Cartão de Débito
1939;7;2;151;2.0;2023-12-30;2024-01-06;7;1;7.0;cancelada;Cartão de Débito
1940;7;2;25;2.0;2024-11-15;2024-11-20;5;1;;concluída;Dinheiro
1941;4;2;138;2.0;2024-04-25;2024-04-26;1;2;9.0;confirmada;PIX
1942;5;1;156;2.0;2023-01-13;2023-01-14;1;2;;cancelada;Cartão de Crédito
1943;4;3;81;1.0;2023-08-25;2023-08-26;1;1;8.0;concluída;Cartão de Crédito
1944;11;5;93;2.0;2023-10-29;2023-11-05;7;1;6.0;concluída;Dinheiro
1945;2;3;197;1.0;2023-07-05;2023-07-12;7;1;10.0;concluída;Dinheiro
1946;5;3;43;3.0;2024-06-12;2024-06-13;1;3;;confirmada;PIX
1947;11;4;95;1.0;2023-12-23;2023-12-26;3;2;;confirmada;Dinheiro
1948;8;3;127;2.0;2023-07-04;2023-07-08;4;3;7.0;confirmada;PIX
1949;7;1;94;1.0;2024-08-05;2024-08-06;1;2;7.0;cancelada;PIX
1950;12;3;167;3.0;2024-01-05;2024-01-10;5;2;9.0;cancelada;PIX
1951;8;3;134;4.0;2024-12-14;2024-12-19;5;3;8.0;confirmada;Transferência
1952;3;1;152;3.0;2023-07-15;2023-07-17;2;2;3.0;confirmada;Cartão de Crédito
1953;6;2;208;2.0;2023-12-09;2023-12-11;2;1;9.0;confirmada;Transferência
1954;8;4;118;4.0;2024-07-22;2024-07-23;1;1;;confirmada;Transferência
1955;7;3;290;4.0;2023-12-16;2023-12-17;1;3;9.0;confirmada;Dinheiro
1956;10;1;288;1.0;2023-03-22;2023-03-23;1;1;9.0;confirmada;PIX
1957;1;2;217;2.0;2024-01-20;2024-01-26;6;2;7.0;confirmada;Transferência
1958;7;1;11;2.0;2024-10-19;2024-10-21;2;2;8.0;no-show;Dinheiro
1959;4;3;74;4.0;2024-12-30;2025-01-06;7;3;7.0;confirmada;Cartão de Crédito
1960;7;3;264;1.0;2023-05-05;2023-05-11;6;1;7.0;cancelada;Cartão de Débito
1961;7;2;217;2.0;2023-10-18;2023-10-21;3;2;10.0;concluída;Cartão de Débito
1962;10;3;133;3.0;2023-08-27;2023-08-30;3;2;;confirmada;Dinheiro
1963;9;2;54;3.0;2023-12-18;2023-12-20;2;2;8.0;confirmada;Cartão de Crédito
1964;9;3;232;1.0;2023-03-15;2023-03-19;4;3;6.0;cancelada;Transferência
1965;6;5;170;1.0;2023-05-14;2023-05-21;7;1;6.0;confirmada;Cartão de Crédito
1966;6;3;175;4.0;2024-01-03;2024-01-09;6;3;6.0;confirmada;Cartão de Débito
1967;7;1;282;3.0;2023-11-22;2023-11-23;1;1;8.0;confirmada;CC
1968;3;1;290;4.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Transferência
1969;12;1;195;1.0;2024-04-14;2024-04-15;1;2;6.0;confirmada;PIX
1970;3;2;130;3.0;2024-01-15;2024-01-17;2;1;1.0;confirmada;Cartão de Débito
1971;6;4;107;4.0;2023-01-22;2023-01-26;4;4;10.0;no-show;PIX
1972;1;1;191;1.0;2023-10-16;2023-10-19;3;1;7.0;confirmada;Dinheiro
1973;5;2;110;4.0;2024-06-15;2024-06-17;2;1;3.0;confirmada;Transferência
1974;12;2;19;2.0;2023-05-08;2023-05-13;5;2;10.0;cancelada;Dinheiro
1975;6;3;230;4.0;2024-04-21;2024-04-24;3;3;10.0;confirmada;Transferência
1976;10;2;169;1.0;2024-01-13;2024-01-14;1;2;9.0;cancelada;Transferência
1977;9;3;18;2.0;2023-08-17;2023-08-22;5;1;7.0;confirmada;Cartão de Débito
1978;5;2;6;2.0;2024-12-14;2024-12-15;1;1;1.0;confirmada;Cartão de Débito
1979;5;1;268;4.0;2024-10-03;2024-10-06;3;2;;Confirmada;PIX
1980;5;1;269;1.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;Cartão de Débito
1981;3;3;88;3.0;2023-02-14;2023-02-15;1;2;1.0;cancelada;Transferência
1982;2;2;235;1.0;2023-07-18;2023-07-24;6;2;;confirmada;Dinheiro
1983;1;3;213;2.0;2024-05-17;2024-05-24;7;3;7.0;concluída;CD
1984;11;3;241;2.0;2023-07-18;2023-07-21;3;3;8.0;cancelada;Dinheiro
1985;8;3;52;1.0;2024-05-04;2024-05-10;6;1;10.0;confirmada;PIX
1986;3;3;49;4.0;2024-02-05;2024-02-08;3;1;4.0;confirmada;Transferência
1987;3;2;12;2.0;2023-01-20;2023-01-22;2;2;;confirmada;Dinheiro
1988;12;1;260;3.0;2024-09-28;2024-10-03;5;1;8.0;cancelada;PIX
1989;1;2;273;3.0;2023-04-21;2023-04-22;1;2;9.0;confirmada;Dinheiro
1990;7;3;191;1.0;2024-07-24;2024-07-31;7;2;6.0;confirmada;Cartão de Crédito
1991;3;2;75;4.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;PIX
1992;3;1;131;2.0;2023-12-15;2023-12-17;2;2;1.0;concluída;Cartão de Débito
1993;9;3;34;2.0;2024-01-12;2024-01-15;3;1;;concluída;Cartão de Débito
1994;12;3;157;3.0;2023-06-22;2023-06-27;5;2;7.0;cancelada;Transferência
1995;11;2;107;3.0;2023-01-30;2023-02-05;6;1;10.0;confirmada;Cartão de Crédito
1996;4;1;161;1.0;2023-08-01;2023-08-05;4;2;;concluída;Dinheiro
1997;1;3;253;2.0;2023-04-10;2023-04-17;7;2;8.0;confirmada;Cartão de Débito
1998;11;2;53;2.0;2023-05-27;2023-05-30;3;2;7.0;confirmada;PIX
1999;8;4;94;2.0;2024-09-17;2024-09-20;3;3;;confirmada;Transferência
2000;11;3;234;2.0;2023-08-23;2023-08-27;4;3;;cancelada;Transferência
2001;6;1;60;3.0;2023-09-17;2023-09-22;5;1;9.0;confirmada;Cartão de Crédito
2002;6;1;15;2.0;2024-06-24;2024-07-01;7;2;10.0;confirmada;Transferência
2003;2;5;145;1.0;2023-07-07;2023-07-13;6;3;6.0;confirmada;Cartão de Débito
2004;2;1;281;3.0;2023-07-13;2023-07-14;1;2;8.0;confirmada;Transferência
2005;9;2;16;3.0;2023-07-13;2023-07-19;6;1;;confirmada;Dinheiro
2006;10;2;246;1.0;2023-05-31;2023-06-01;1;2;9.0;confirmada;PIX
2007;9;2;241;1.0;2024-01-30;2024-02-02;3;2;6.0;confirmada;Cartão de Débito
2008;11;2;218;4.0;2024-10-09;2024-10-14;5;1;9.0;confirmada;Cartão de Crédito
2009;1;2;241;2.0;2023-08-16;2023-08-19;3;2;8.0;confirmada;Cartão de Crédito
2010;3;1;112;3.0;2024-01-15;2024-01-17;2;2;2.0;confirmada;Pix
2011;8;1;219;4.0;2024-02-15;2024-02-17;2;1;7.0;confirmada;Dinheiro
2012;4;4;221;1.0;2023-02-26;2023-02-27;1;4;6.0;confirmada;Cartão de Débito
2013;5;1;265;1.0;2023-10-15;2023-10-17;2;1;3.0;confirmada;Cartão de Crédito
2014;5;2;252;1.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;PIX
2015;12;3;69;1.0;2023-10-15;2023-10-21;6;2;9.0;confirmada;PIX
2016;6;4;37;2.0;2023-07-07;2023-07-13;6;4;8.0;concluída;PIX
2017;10;5;104;4.0;2023-01-05;2023-01-12;7;1;10.0;confirmada;Cartão de Crédito
2018;7;5;235;2.0;2023-05-25;2023-06-01;7;1;6.0;concluída;Cartão de Crédito
2019;10;1;106;1.0;2024-07-07;2024-07-08;1;2;;concluída;Transferência
2020;5;1;134;3.0;2023-08-04;2023-08-07;3;2;3.0;confirmada;Dinheiro
2021;2;3;194;4.0;2023-04-04;2023-04-05;1;1;9.0;cancelada;Cartão de Débito
2022;6;3;76;1.0;2023-08-23;2023-08-29;6;1;9.0;no-show;Dinheiro
2023;3;2;41;2.0;2024-04-04;2024-04-06;2;1;1.0;confirmada;Transferência
2024;11;1;251;1.0;2023-07-09;2023-07-11;2;1;;confirmada;Cartão de Débito
2025;9;3;9;2.0;2023-08-10;2023-08-13;3;1;;confirmada;Transferência
2026;4;3;246;2.0;2023-05-08;2023-05-11;3;2;9.0;confirmada;PIX
2027;5;1;175;2.0;2023-01-19;2023-01-22;3;2;3.0;confirmada;PIX
2028;5;2;221;1.0;2023-10-15;2023-10-17;2;2;3.0;conf.;Transferência
2029;3;2;78;2.0;2023-07-15;2023-07-17;2;2;3.0;confirmada;Transferência
2030;5;2;204;1.0;2023-07-19;2023-07-20;1;2;1.0;cancelada;Dinheiro
2031;3;2;166;2.0;2023-07-15;2023-07-17;2;2;1.0;confirmada;Cartão de Débito
2032;9;3;66;1.0;2023-09-28;2023-09-29;1;3;7.0;confirmada;Dinheiro
2033;3;1;160;4.0;2024-02-06;2024-02-07;1;1;4.0;concluída;PIX
2034;7;5;272;1.0;2023-07-16;2023-07-23;7;1;8.0;confirmada;Transferência
2035;9;2;179;;2023-08-08;2023-08-12;4;1;6.0;confirmada;Cartão de Crédito
2036;10;3;172;1.0;2023-06-22;2023-06-25;3;2;6.0;cancelada;Dinheiro
2037;9;3;201;1.0;2023-01-13;2023-01-15;2;3;7.0;cancelada;Cartão de Débito
2038;6;1;192;3.0;2024-09-07;2024-09-14;7;1;8.0;confirmada;Cartão de Débito
2039;12;2;259;1.0;2024-09-18;2024-09-22;4;1;6.0;concluída;PIX
2040;11;1;53;2.0;2023-04-04;2023-04-09;5;1;10.0;confirmada;Dinheiro
2041;4;2;76;4.0;2024-09-27;2024-10-02;5;1;7.0;confirmada;Cartão de Crédito
2042;1;3;203;4.0;2024-09-21;2024-09-23;2;3;;confirmada;PIX
2043;3;3;294;2.0;2023-12-14;2023-12-17;3;2;1.0;confirmada;Cartão de Débito
2044;5;2;27;1.0;2024-06-15;2024-06-17;2;2;3.0;confirmada;Cartão de Crédito
2045;10;4;14;2.0;2023-05-12;2023-05-16;4;3;10.0;conf.;Cartão de Débito
2046;6;2;261;1.0;2023-11-25;2023-12-02;7;2;10.0;cancelada;Dinheiro
2047;11;2;113;2.0;2023-02-03;2023-02-05;2;1;9.0;concluída;Cartão de Débito
2048;4;4;39;1.0;2024-04-21;2024-04-26;5;1;10.0;confirmada;Transferência
2049;5;1;120;3.0;2024-06-15;2024-06-17;2;1;1.0;confirmada;Cartão de Crédito
2050;1;3;161;1.0;2024-04-06;2024-04-09;3;3;10.0;confirmada;Cartão de Crédito
2051;5;1;13;2.0;2023-02-19;2023-02-21;2;2;;cancelada;PIX
2052;10;3;155;2.0;2024-07-12;2024-07-14;2;3;10.0;cancelada;Cartão de Crédito
2053;1;1;221;4.0;2023-03-17;2023-03-20;3;1;6.0;confirmada;CC
2054;2;5;113;2.0;2024-08-01;2024-08-07;6;1;6.0;confirmada;dinheiro
2055;7;1;273;1.0;2024-07-31;2024-08-03;3;1;8.0;confirmada;Cartão de Débito
2056;8;5;178;2.0;2023-01-18;2023-01-21;3;4;10.0;no-show;Cartão de Crédito
2057;9;2;224;3.0;2023-10-16;2023-10-23;7;1;7.0;confirmada;Cartão de Débito
2058;3;1;206;4.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;Cartão de Crédito
2059;3;2;134;1.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;CD
2060;3;2;281;4.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;Dinheiro
2061;9;2;215;3.0;2023-11-11;2023-11-13;2;2;10.0;cancelada;PIX
2062;12;1;196;3.0;2024-05-30;2024-06-01;2;2;9.0;confirmada;Transferência
2063;10;3;70;4.0;2024-02-22;2024-02-25;3;3;9.0;concluída;Cartão de Débito
2064;6;1;15;4.0;2024-07-26;2024-08-01;6;1;;confirmada;Pix
2065;6;2;36;1.0;2024-08-08;2024-08-10;2;2;10.0;confirmada;PIX
2066;4;1;251;4.0;2024-08-08;2024-08-10;2;1;6.0;confirmada;Transferência
2067;10;3;230;1.0;2023-08-22;2023-08-26;4;1;9.0;confirmada;Transferência
2068;2;1;18;2.0;2023-09-19;2023-09-22;3;1;7.0;concluída;Dinheiro
2069;4;4;157;3.0;2024-07-06;2024-07-13;7;3;8.0;confirmada;Cartão de Débito
2070;8;4;209;2.0;2024-11-26;2024-12-01;5;1;9.0;concluída;Cartão de Crédito
2071;7;3;110;4.0;2023-06-07;2023-06-11;4;2;;confirmada;Dinheiro
2072;3;2;120;3.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;Cartão de Débito
2073;10;1;88;2.0;2023-06-06;2023-06-08;2;1;11.0;confirmada;Cartão de Débito
2074;11;2;108;2.0;2024-08-20;2024-08-21;1;2;10.0;cancelada;Transferência
2075;12;4;145;3.0;2024-05-01;2024-05-02;1;4;;concluída;PIX
2076;2;1;146;4.0;2024-09-08;2024-09-12;4;1;9.0;confirmada;Dinheiro
2077;5;2;156;3.0;2023-10-15;2023-10-17;2;1;1.0;confirmada;Cartão de Débito
2078;8;5;6;4.0;2024-11-29;2024-12-01;2;2;8.0;cancelada;Cartão de Crédito
2079;10;5;94;2.0;2024-01-07;2024-01-10;3;3;6.0;cancelada;Cartão de Débito
2080;4;5;164;4.0;2023-04-17;2023-04-20;3;3;6.0;cancelada;Cartão de Débito
2081;8;5;268;2.0;2023-03-14;2023-03-19;5;3;7.0;cancelada;PIX
2082;3;2;194;2.0;2023-07-15;2023-07-17;2;2;1.0;confirmada;Cartão de Crédito
2083;6;3;15;;2023-12-12;2023-12-14;2;2;9.0;confirmada;Cartão de Débito
2084;10;5;72;4.0;2023-05-24;2023-05-30;6;3;6.0;cancelada;Transferência
2085;7;2;84;;2024-08-05;2024-08-07;2;1;10.0;confirmada;Cartão de Crédito
2086;7;1;3;1.0;2023-05-09;2023-05-10;1;1;8.0;cancelada;Transferência
2087;3;1;175;2.0;2023-07-15;2023-07-17;2;2;1.0;confirmada;Cartão de Débito
2088;7;2;70;;2024-08-10;2024-08-17;7;1;7.0;confirmada;Dinheiro
2089;10;4;144;2.0;2024-06-27;2024-06-29;2;1;7.0;concluída;PIX
2090;1;3;255;2.0;2023-07-09;2023-07-10;1;3;6.0;confirmada;Transferência
2091;4;1;163;4.0;2024-09-03;2024-09-05;2;1;8.0;confirmada;Dinheiro
2092;9;5;85;4.0;2024-09-07;2024-09-12;5;3;9.0;CONFIRMADA ;PIX
2093;5;2;211;3.0;2024-09-07;2024-09-09;2;1;4.0;confirmada;PIX
2094;8;3;103;2.0;2023-09-10;2023-09-11;1;1;8.0;confirmada;PIX
2095;6;3;150;4.0;2023-07-01;2023-07-03;2;1;;concluída;PIX
2096;4;3;116;4.0;2024-12-24;2024-12-29;5;2;9.0;confirmada;Cartão de Débito
2097;4;1;81;2.0;2024-05-30;2024-06-01;2;2;8.0;concluída;Dinheiro
2098;7;1;266;1.0;2023-06-24;2023-06-26;2;1;10.0;confirmada;PIX
2099;7;4;46;3.0;2024-10-01;2024-10-06;5;3;10.0;cancelada;Dinheiro
2100;4;5;218;2.0;2024-11-24;2024-11-29;5;4;10.0;confirmada;Cartão de Crédito
2101;4;4;149;3.0;2023-12-25;2023-12-28;3;2;8.0;confirmada;Cartão de Crédito
2102;12;2;69;1.0;2024-06-01;2024-06-04;3;2;6.0;concluída;Dinheiro
2103;10;2;280;4.0;2024-11-17;2024-11-23;6;1;6.0;confirmada;Cartão de Crédito
2104;7;5;285;4.0;2023-10-06;2023-10-09;3;4;;confirmada;Cartão de Débito
2105;11;1;220;1.0;2024-11-06;2024-11-08;2;2;6.0;confirmada;Dinheiro
2106;7;1;178;2.0;2023-10-26;2023-11-01;6;2;10.0;confirmada;PIX
2107;3;2;164;2.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;PIX
2108;1;3;151;2.0;2023-10-11;2023-10-13;2;2;8.0;confirmada;Transferência
2109;5;3;96;2.0;2024-10-06;2024-10-08;2;2;1.0;confirmada;Transferência
2110;3;1;245;3.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;Cartão de Crédito
2111;12;3;157;3.0;2024-04-25;2024-05-02;7;1;8.0;confirmada;PIX
2112;7;3;282;2.0;2024-06-04;2024-06-11;7;1;6.0;confirmada;PIX
2113;11;3;9;4.0;2024-09-20;2024-09-25;5;1;9.0;confirmada;Transferência
2114;6;1;242;2.0;2024-08-22;2024-08-28;6;2;6.0;confirmada;Transferência
2115;1;3;244;4.0;2024-07-02;2024-07-03;1;2;;confirmada;Cartão de Débito
2116;4;1;256;3.0;2023-05-22;2023-05-29;7;2;10.0;confirmada;CC
2117;5;2;209;1.0;2024-06-15;2024-06-17;2;1;2.0;confirmada;Cartão de Débito
2118;3;2;155;2.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;Cartão de Crédito
2119;5;1;57;1.0;2024-06-15;2024-06-17;2;2;1.0;confirmada;Transferência
2120;4;2;44;2.0;2023-06-27;2023-07-02;5;1;7.0;confirmada;PIX
2121;2;3;250;2.0;2024-03-01;2024-03-08;7;3;8.0;confirmada;Transferência
2122;2;3;112;1.0;2023-02-04;2023-02-08;4;3;9.0;confirmada;Dinheiro
2123;1;3;71;1.0;2023-09-16;2023-09-20;4;3;8.0;confirmada;Transferência
